ID_pemesanan;nama_pengguna;email;nama_hotel;kota;check_in;check_out;durasi_inap;jumlah_kamar;harga_per_malam;total_biaya;metode_pembayaran;wallet_address;status_transaksi;timestamp_pemesanan
e36ece59-cc9f-476e-b9f3-56ab7f62be37;Cut Ella Wulandari, M.Pd;prayogaraden@hotmail.com;RedDoorz Syariah near Stasiun LRT Bumi Sriwijaya ;Palembang;15/08/2024;17/08/2024;2;1;986432;1972864;Transfer Bank;;Pending;11/08/2024 17:07
6ab15643-49ca-4e62-ab79-08a9c9689b65;Cut Jane Hidayanto;xnovitasari@gmail.com;Aston Palembang Hotel & Conference Center ;Palembang;01/06/2025;02/06/2025;1;1;403456;403456;QRIS;;Pending;25/07/2024 13:09
2a8f3940-fcc7-4082-8f7f-5f538e132313;Latika Nugroho;putu96@perum.desa.id;RedDoorz near Palembang Trade Center ;Palembang;16/03/2025;19/03/2025;3;3;536731;4830579;Crypto;0xf217cefd297cbc24510d70120bdfeb7f29c1e860;Cancelled;29/01/2025 12:52
828299e0-7859-4ddc-8df3-98bbdb668f33;Edward Marbun;rama44@yahoo.com;Capital O 142 Hotel Al Furqon Syariah ;Palembang;25/06/2025;27/06/2025;2;2;663489;2653956;Crypto;0xab18e2e48d5b9f6f60cd61c62735f6bbdf50be34;Paid;28/11/2024 11:31
745baa04-c37d-4deb-8b96-124e8099abe1;Tgk. Aris Mansur;bagasoktaviani@perum.com;OYO Life 2820 Hotel Perdana Syariah ;Palembang;24/09/2024;25/09/2024;1;3;1076430;3229290;Crypto;0x00d0282eb7d93434c684f724d12c8b16ac1e1f07;Pending;30/08/2024 08:07
3d91e85d-e088-425c-83a9-87f84d5c732b;Drs. Prabowo Sinaga, M.M.;suryonolaras@gmail.com;Classie Hotel ;Palembang;31/08/2024;01/09/2024;1;3;432873;1298619;Transfer Bank;;Paid;08/07/2024 06:48
c4f8ede4-7971-4de8-b97f-5c3ef1c54ec4;Ir. Bagus Nasyiah;kembanurdiyanti@pt.sch.id;Classie Hotel ;Palembang;28/03/2025;02/04/2025;5;1;1079156;5395780;QRIS;;Pending;29/12/2024 00:03
92209897-1f34-4b58-b4f6-748c6988c097;KH. Pardi Sirait, S.E.I;michellehabibi@gmail.com;RedDoorz Plus near UIN Raden Fatah Palembang ;Palembang;05/06/2025;09/06/2025;4;3;1495388;17944656;Crypto;0xfb17332735ab7f93af6f4c1400db0ba3e23c0135;Cancelled;18/10/2024 15:26
2fbc8de2-4434-4440-8bdc-a78599c8d63d;Tgk. Bagus Novitasari, S.IP;rusada@yahoo.com;7 Dream Hotel ;Palembang;28/03/2025;01/04/2025;4;2;1410867;11286936;Transfer Bank;;Paid;25/10/2024 06:35
b8c5ba3f-68f6-450e-bc4a-439b91149529;Yunita Farida;novitasaridadi@ud.net.id;Super OYO 1868 Penginapan Sekip ;Palembang;14/09/2024;19/09/2024;5;1;890654;4453270;Crypto;0xf16077672992f0d8a05712f70170ec854acd4cbd;Cancelled;07/08/2024 17:40
bafadb02-86e5-4129-8a43-a0687032356b;dr. Umar Budiyanto;ameliasihombing@pt.mil.id;Dparagon Dwikora ;Palembang;14/10/2024;15/10/2024;1;3;1203489;3610467;Transfer Bank;;Cancelled;25/09/2024 01:31
6a79a849-a743-48de-918b-2d13c8670976;Maria Nuraini;animarpaung@gmail.com;MaxOneHotels at Vivo Palembang ;Palembang;04/12/2024;06/12/2024;2;1;1027790;2055580;QRIS;;Paid;19/09/2024 09:28
19159015-67ea-440a-9338-655cef1efb2f;Yani Suwarno;banawihartati@perum.int;Hotel Graha Bukit ;Palembang;07/04/2025;11/04/2025;4;2;1275947;10207576;Transfer Bank;;Paid;14/07/2024 02:45
78c8a5bb-3fba-4fd6-8965-5bc83a32a943;Garang Pradipta, S.E.I;harsana97@pd.co.id;OYO 185 Roriz House ;Palembang;13/11/2024;16/11/2024;3;2;345789;2074734;Transfer Bank;;Pending;20/08/2024 19:58
2bd9fba4-4378-43be-9249-810d2e6dc13b;Gamanto Sitorus;parmansuryatmi@gmail.com;OYO 147 Hotel Winer ;Palembang;23/06/2025;27/06/2025;4;1;1054919;4219676;Crypto;0xb16571e21671ef1daceea550942c4328caa0c866;Pending;16/12/2024 11:47
4e0781bb-158f-4eb3-b2ce-e40ced8c13f7;Ifa Latupono;spadmasari@perum.desa.id;RedDoorz near Palembang Trade Center 3 ;Palembang;22/08/2024;24/08/2024;2;3;361153;2166918;Transfer Bank;;Pending;11/07/2024 18:47
459fd401-7a29-490e-8706-b5d1619fd2e8;Pangeran Ardianto, M.Ak;napitupuluazalea@perum.biz.id;Ayola Sentosa Palembang ;Palembang;17/03/2025;19/03/2025;2;3;899217;5395302;Crypto;0x288b9b73fc2994e85b857197f2262a5b1ecb249a;Pending;25/01/2025 08:11
fcc3cb5e-804b-4fc3-9540-da44b0ffc57d;Emong Simanjuntak, S.E.I;xaryani@gmail.com;RedDoorz Plus near Palembang Square Mall ;Palembang;28/05/2025;30/05/2025;2;2;539673;2158692;Crypto;0x21ba9787490309c7d751e0df5d265d8431102a78;Paid;05/01/2025 06:09
037c9e21-924b-4b92-b73b-0581b76459ea;Ir. Ayu Marbun;jais70@gmail.com;Dparagon Dwikora ;Palembang;17/09/2024;20/09/2024;3;3;311429;2802861;QRIS;;Cancelled;07/08/2024 22:01
0d200d48-4124-4fdb-8815-ee91b482545a;Cut Dewi Zulkarnain;fujiatimulyono@yahoo.com;Beston Hotel Palembang ;Palembang;08/05/2025;13/05/2025;5;3;1068579;16028685;Transfer Bank;;Pending;02/10/2024 13:39
8e81d644-8c89-42f7-b510-ae59ed895e50;Kadir Wulandari;salahudinkartika@pd.net.id;Hotel Anugerah Palembang ;Palembang;04/06/2025;08/06/2025;4;3;1320164;15841968;QRIS;;Paid;13/04/2025 19:42
7f504faa-60a0-4738-b355-baa356d11a3a;Endah Usamah;radit40@pt.com;Super OYO 1173 Hotel Shofa Marwah ;Palembang;09/12/2024;12/12/2024;3;3;1041650;9374850;QRIS;;Paid;15/10/2024 04:03
8349a920-f02c-467e-9f97-6bd63acc58da;Silvia Samosir;estiawankuswoyo@perum.gov;Wisma Jasmine Syariah ;Palembang;16/08/2024;18/08/2024;2;1;920689;1841378;QRIS;;Paid;11/07/2024 05:08
22c3b79c-ffdc-4815-adfb-65b8191db868;Harjaya Prastuti;xkurniawan@cv.edu;De' Premium Hotel Kartini ;Palembang;24/12/2024;29/12/2024;5;1;863681;4318405;Crypto;0x2ec428003e080f01537d47b1ad335100d26d7ded;Pending;08/09/2024 19:58
546ad426-7505-4cb1-9b49-af26a5f25527;Setya Hardiansyah;hardiansyahbakda@hotmail.com;RedDoorz Plus near Palembang Square Mall ;Palembang;22/08/2024;27/08/2024;5;2;1385254;13852540;QRIS;;Paid;28/07/2024 09:26
15d7350f-44f3-45f6-af07-4f7a698e76ec;Erik Pradana;crajasa@yahoo.com;Capital O 142 Hotel Al Furqon Syariah ;Palembang;12/06/2025;17/06/2025;5;1;384811;1924055;Crypto;0x74fb8547ef51f9981bd875005eb961116f075b2f;Paid;03/11/2024 15:32
f4cf1232-c9aa-498a-ae04-ac47c1fd4012;Ina Mulyani, S.I.Kom;pharyanti@hotmail.com;7 Dream Hotel ;Palembang;21/01/2025;25/01/2025;4;2;842291;6738328;QRIS;;Pending;15/01/2025 15:01
2f7d9886-0bea-4f79-a56f-f0fc2cda893e;Intan Siregar;cahyonohutapea@ud.co.id;The 1O1 Palembang Rajawali ;Palembang;02/08/2024;04/08/2024;2;2;968292;3873168;QRIS;;Paid;24/07/2024 06:38
6f0c888d-bbb4-453b-b7ac-98700de43f01;Pangestu Wahyudin;agnes86@perum.my.id;OYO 1389 Hotel Carissima ;Palembang;09/01/2025;11/01/2025;2;2;449036;1796144;Transfer Bank;;Paid;20/09/2024 08:58
c568b687-5b94-4520-8e6c-d1e0c6c70fcb;Ganda Suartini, S.I.Kom;safitrigarda@pt.or.id;RedDoorz Syariah near Simpang Sekip Palembang ;Palembang;20/01/2025;23/01/2025;3;2;623713;3742278;QRIS;;Paid;14/09/2024 01:44
3cb8b769-d4e1-4e2c-ba37-166ce2bdb6f0;Ratih Padmasari, S.Farm;anggriawandaniswara@pt.co.id;Hotel Santika Premiere Bandara - Palembang ;Palembang;14/11/2024;18/11/2024;4;3;463954;5567448;Crypto;0x605e1f0df9d69f63dd04a57221292227e776eb98;Paid;22/07/2024 05:17
f97d289c-1445-455b-9cb7-c12c4f586ecf;Ratih Situmorang, M.Farm;niyaga83@pt.mil.id;Super OYO 270 Madinah Residence Syariah ;Palembang;08/07/2024;11/07/2024;3;2;696039;4176234;Crypto;0xb48acef50d2ee9f85d9529f09270815761ab701e;Pending;07/07/2024 09:47
a776dde6-067c-47c7-ad59-801ec3e9351d;Lurhur Handayani;susantibancar@yahoo.com;OYO 3816 The Tispa Syariah Residence ;Palembang;11/03/2025;12/03/2025;1;1;1268904;1268904;Transfer Bank;;Paid;28/10/2024 13:18
3672d841-aa41-4dc9-83d9-07c190fc462d;Cawuk Dongoran;tusada@gmail.com;OYO 1991 Alam Lestari Homestay ;Palembang;20/10/2024;21/10/2024;1;3;1250754;3752262;QRIS;;Cancelled;17/08/2024 17:01
aaf3d421-8164-4d61-a7fc-428fab341455;H. Enteng Santoso;fujiatibalamantri@cv.my.id;Hotel Anugerah Palembang ;Palembang;16/09/2024;20/09/2024;4;1;657946;2631784;QRIS;;Pending;10/09/2024 19:39
77290d89-8cbb-4cfe-ba19-5a1264f9a5a5;Hamima Laksita, M.Kom.;gilda25@pd.biz.id;BATIQA Hotel Palembang ;Palembang;05/11/2024;07/11/2024;2;1;1100793;2201586;QRIS;;Pending;09/07/2024 10:18
652b2e8a-ced2-40d8-b75e-bc57f737c533;Aisyah Adriansyah;wtamba@yahoo.com;Aryaduta Palembang ;Palembang;05/03/2025;07/03/2025;2;3;585459;3512754;Crypto;0x74909afdbbb0ad1a07fbf7d46003e23d570cf8a7;Cancelled;27/07/2024 23:09
efd9007a-afdb-41fd-b49b-aa4604d85011;Danang Sitompul;kembapradana@hotmail.com;De' Premium Hotel Musi Raya ;Palembang;10/03/2025;12/03/2025;2;2;958657;3834628;Crypto;0x0ced2f8c46be61174ddb9038d49040446eebf0e3;Paid;24/01/2025 13:16
16089a61-d354-416d-acbc-83df9e71f201;Gilda Sinaga;wardaya75@yahoo.com;OYO 2869 Ionia Homestay ;Palembang;08/06/2025;09/06/2025;1;3;931878;2795634;Crypto;0x0761e96e1bd9c646ccf6c2bb22c60d1f204d8fed;Cancelled;19/09/2024 00:07
28930c53-39b7-4231-aab1-067ff3cce7b4;Setya Halim;flaksmiwati@ud.sch.id;BATIQA Hotel Palembang ;Palembang;21/02/2025;25/02/2025;4;3;1077350;12928200;Transfer Bank;;Pending;27/01/2025 01:58
6666ad1f-bb26-452e-abff-e39fe6b75dfb;Tgk. Talia Permadi, S.I.Kom;wsaptono@yahoo.com;SPOT ON 2294 Mega Kost ;Palembang;26/04/2025;29/04/2025;3;3;934745;8412705;Transfer Bank;;Cancelled;17/11/2024 11:30
cdf08cc6-cce9-4b61-b716-d92ed0f7b178;T. Hasta Novitasari;utamijane@pd.net.id;All Nite & Day Palembang - Veteran ;Palembang;09/02/2025;13/02/2025;4;2;792039;6336312;Crypto;0x22eed2a6aef173607f305b53c246790ccc01f9c8;Pending;04/10/2024 05:13
a7345e73-633b-4b72-8a88-edf5bc564051;Jais Palastri;fanggriawan@pd.mil.id;Hotel Santika Premiere Bandara - Palembang ;Palembang;09/11/2024;14/11/2024;5;2;1180148;11801480;QRIS;;Pending;10/07/2024 19:55
2a6cf765-1281-452a-8693-b2fa4131abb0;Cinthia Yolanda;darmajiutami@gmail.com;SPOT ON 2422 Kost Laguna ;Palembang;20/03/2025;25/03/2025;5;2;903375;9033750;Crypto;0x56a1571618ae577ab757eda06e1cee54ff382224;Paid;18/10/2024 11:21
f8e3b4d1-3ee1-4c45-b8ae-e8c50e313369;Winda Yolanda;pertiwighani@hotmail.com;Imara Hotel Palembang ;Palembang;07/02/2025;11/02/2025;4;3;510533;6126396;QRIS;;Cancelled;24/07/2024 13:49
e787317e-b5fb-4fbb-855f-2535042b9408;Limar Nasyiah, M.TI.;among16@yahoo.com;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;18/08/2024;23/08/2024;5;3;888488;13327320;Crypto;0x7f5d4e2113fc94bac5a0f8a2fb117cba72296736;Paid;13/08/2024 12:33
b6beb42a-8bb4-48d6-b174-59dad0f90fd1;Karimah Adriansyah, S.Farm;xwasita@perum.or.id;MaxOneHotels at Vivo Palembang ;Palembang;01/01/2025;04/01/2025;3;3;469909;4229181;Crypto;0x411088167cdd3d8bf78a53c549290b1f5b5f757e;Paid;31/08/2024 15:58
446b0383-b4dd-45d9-8e6f-b6cf68202288;Tina Mardhiyah;melanigilang@perum.edu;Harper Palembang by ASTON ;Palembang;07/10/2024;08/10/2024;1;2;323667;647334;Crypto;0x71cb39abfff5947f4cef1c4eb2d5e7781122ad92;Cancelled;17/08/2024 08:20
73a495a2-7fd5-4945-a1fd-9e4a49b7e403;Tgk. Ian Palastri, S.E.I;laksmiwatiputri@perum.sch.id;Msquare Hotel ;Palembang;27/02/2025;02/03/2025;3;1;390935;1172805;Transfer Bank;;Paid;30/08/2024 09:07
4132933e-14e3-48e7-a937-06f033575da6;Pranata Farida;gsaputra@hotmail.com;OYO Life 2820 Hotel Perdana Syariah ;Palembang;21/12/2024;22/12/2024;1;3;617020;1851060;Crypto;0xd66477d45f87208dc30f069c415506eda3cbfbe9;Pending;28/10/2024 20:03
ebf8bfb9-5748-4ee9-8ebc-69e5fe3d48f6;Melinda Tamba;safinazulaika@pd.sch.id;All Nite & Day Palembang - Veteran ;Palembang;03/11/2024;08/11/2024;5;1;1078219;5391095;Transfer Bank;;Cancelled;03/08/2024 13:25
6a333acd-2688-40e0-bd89-c66abbb49142;Agnes Kuswandari, S.I.Kom;isinaga@pt.ac.id;SPOT ON 2422 Kost Laguna ;Palembang;29/12/2024;01/01/2025;3;2;718163;4308978;QRIS;;Cancelled;06/10/2024 21:19
5250b7ee-7772-462c-bc7f-45f5fdc4b1c6;Hj. Rina Pradipta;rahmawatigaiman@hotmail.com;Wisma Jasmine Syariah ;Palembang;13/01/2025;16/01/2025;3;1;1201152;3603456;Crypto;0x1ff8b6d6b76a10a578ab892fc7cb91953a4d811f;Pending;03/10/2024 07:59
70611881-729e-4128-be67-55d95fff2a71;Jatmiko Yolanda;habibivero@gmail.com;OYO Life 2820 Hotel Perdana Syariah ;Palembang;23/01/2025;28/01/2025;5;3;308849;4632735;Crypto;0x2783f13b03c33d89b4f047b1b215683645c143e0;Paid;19/09/2024 18:51
e39fc8c4-0397-4916-8c42-6faa3872eea5;Vero Kuswoyo;ydabukke@hotmail.com;RedDoorz Syariah near RSUD Siti Fatimah Palembang ;Palembang;17/05/2025;20/05/2025;3;1;886543;2659629;QRIS;;Cancelled;12/01/2025 09:45
542e2237-e4b3-4132-a9e6-3f151307f32b;Slamet Prayoga;haryantiraditya@gmail.com;Wisma Jasmine Syariah ;Palembang;20/12/2024;24/12/2024;4;2;614696;4917568;QRIS;;Cancelled;03/08/2024 02:47
107f57e9-f3e6-4fb5-bdc4-d5f929475a0b;Winda Prasetyo;keziaaryani@ud.or.id;SPOT ON 2353 Wisma Hulubalang ;Palembang;04/02/2025;07/02/2025;3;3;314058;2826522;Transfer Bank;;Cancelled;13/09/2024 22:21
806dbeaf-b88d-41c5-9093-f8728bdbd588;Harsaya Salahudin;cemanisimbolon@hotmail.com;OYO 251 The Maximus Inn Hotel ;Palembang;07/08/2024;09/08/2024;2;1;1481632;2963264;QRIS;;Cancelled;22/07/2024 14:50
04330cfb-3cc4-4939-b7fa-7ba3d06a7591;Baktiadi Nababan, S.T.;lazuardishania@pt.int;Aryaduta Palembang ;Palembang;24/11/2024;26/11/2024;2;1;1090351;2180702;Transfer Bank;;Pending;03/10/2024 06:48
1d7c98f7-c20d-47c3-b470-342058b8a39a;KH. Ibrani Hastuti;mmelani@gmail.com;Algoritma Hotel ;Palembang;08/08/2024;11/08/2024;3;3;789095;7101855;Crypto;0x243349245a458a458ba377095bf59729484b90cd;Paid;01/08/2024 05:07
49c7d294-7e75-41e8-87f1-3cf3c183cfb4;Dalima Santoso;perkasaastuti@yahoo.com;RedDoorz Syariah near Simpang Sekip Palembang ;Palembang;02/07/2025;06/07/2025;4;3;482427;5789124;Crypto;0x0702a21aafa58b8d2a81cd5a95a8b103e465f5f9;Cancelled;08/04/2025 18:32
2d14bcce-e15f-4023-bc92-a02878263d9d;Catur Widodo;pangeran63@pd.ac.id;The Alts Hotel ;Palembang;01/10/2024;02/10/2024;1;1;505577;505577;QRIS;;Cancelled;09/09/2024 04:31
5dcab294-e517-41b3-b525-7c035d45a4ec;T. Estiawan Prabowo, M.TI.;inashiruddin@yahoo.com;RedDoorz Plus near Palembang Square Mall ;Palembang;26/12/2024;28/12/2024;2;3;574440;3446640;Transfer Bank;;Pending;03/11/2024 09:00
a1eac928-558f-4511-9bd1-458a713ad880;Puput Uwais, S.IP;udamanullang@gmail.com;Grand Malaka Ethical Hotel ;Palembang;08/12/2024;11/12/2024;3;2;437289;2623734;Crypto;0x61ad02c50c7c344ff03cfd9887b62bebecdd39eb;Pending;29/11/2024 23:27
a9a664c3-db96-4745-8e65-354854b25118;Putri Manullang, S.I.Kom;mulyantoprakasa@perum.id;OYO 1586 Kerangga Homestay Syariah ;Palembang;18/07/2024;22/07/2024;4;3;1125214;13502568;Transfer Bank;;Pending;15/07/2024 01:17
5a9cb211-dbd2-44fc-b869-794638e06bb5;Kariman Pradana, M.M.;umangunsong@gmail.com;Ayola Sentosa Palembang ;Palembang;09/09/2024;12/09/2024;3;3;833779;7504011;QRIS;;Pending;06/08/2024 15:10
52359951-ff46-496a-ba2e-4a58a9260f04;Puti Lili Hariyah;tjanuar@cv.web.id;Novotel Palembang Hotel & Residence ;Palembang;08/03/2025;12/03/2025;4;3;1089976;13079712;Transfer Bank;;Pending;08/08/2024 03:46
88da1bdd-86ca-4679-acce-39d6fedb6a71;Siti Irawan, S.I.Kom;hartatinrima@cv.ponpes.id;Dparagon Trikora ;Palembang;09/07/2024;11/07/2024;2;3;906277;5437662;Transfer Bank;;Cancelled;07/07/2024 09:42
abe8e6c7-e0c7-4c6b-bef9-bcc2b6956800;R.A. Unjani Tamba;uanggriawan@ud.net;RedDoorz Plus near UIN Raden Fatah Palembang ;Palembang;20/06/2025;25/06/2025;5;1;1284559;6422795;QRIS;;Paid;13/10/2024 10:06
b0f80e0e-59fb-4e3c-9959-ccd5d8fb8049;Nadia Sitorus, M.Farm;yfirmansyah@pd.edu;Aston Palembang Hotel & Conference Center ;Palembang;01/07/2025;05/07/2025;4;1;817225;3268900;QRIS;;Paid;14/04/2025 03:19
12bfcf41-7a87-4421-9ecf-36488c32678e;Hesti Firmansyah;adikarasitumorang@yahoo.com;RedDoorz Syariah near Stasiun LRT Bumi Sriwijaya ;Palembang;19/02/2025;24/02/2025;5;1;1249256;6246280;Crypto;0x6c06c914100fbac7f7dbf25a716bb7db8fcf6a85;Cancelled;14/07/2024 14:47
f0895f5c-1d49-4f5c-a489-a59967927950;Zalindra Sitorus;hsafitri@pt.co.id;Red Planet Palembang ;Palembang;14/08/2024;17/08/2024;3;2;1140105;6840630;Crypto;0x7d594c1a1aa3af7de5f69f8ba92875f309f8caf2;Cancelled;08/07/2024 02:06
e8aba53d-f5c0-41c5-a465-fceb27c00674;Usyi Riyanti;pratamaeko@yahoo.com;Beston Hotel Palembang ;Palembang;13/02/2025;17/02/2025;4;3;305369;3664428;Transfer Bank;;Pending;03/11/2024 05:08
ab0999c3-d7b6-427f-be19-d5286ef6ddb9;Cici Widiastuti;ida47@gmail.com;Airish Hotel Palembang ;Palembang;28/07/2024;29/07/2024;1;2;966515;1933030;Crypto;0x6ec5964c52dec9abc8d20fe8535bc15693b79b40;Cancelled;11/07/2024 23:42
638171b4-403f-4b79-bab3-6b7c379b6955;Cut Rini Tamba;narpatizelda@yahoo.com;RedDoorz Plus near Palembang Icon Mall 2 ;Palembang;31/10/2024;01/11/2024;1;2;449721;899442;Transfer Bank;;Cancelled;04/10/2024 09:27
3b53b128-ef6f-4afb-9759-2cb2c80721af;Damar Wijayanti;zhariyah@cv.ponpes.id;RedDoorz Plus near UIN Raden Fatah Palembang ;Palembang;01/08/2024;05/08/2024;4;3;1162045;13944540;Crypto;0x27fbd90f04215b9f980433e3ec8137b013dca71d;Cancelled;27/07/2024 09:30
f1c0e6d5-6142-411f-9290-7d03cc9781a5;Ellis Setiawan;putrakariman@pd.gov;Dparagon Trikora ;Palembang;16/12/2024;21/12/2024;5;3;1013351;15200265;QRIS;;Pending;05/10/2024 15:29
a09afd40-c705-4744-91bc-e66a75a29e9c;Unjani Tampubolon, S.Psi;pranowomalika@gmail.com;Aryaduta Palembang ;Palembang;26/02/2025;28/02/2025;2;3;1096859;6581154;Transfer Bank;;Cancelled;05/12/2024 09:30
be932104-68c7-47a0-af99-63384de9901a;Gaduh Handayani;fitrianimaryadi@gmail.com;The Alts Hotel ;Palembang;20/01/2025;21/01/2025;1;2;623060;1246120;Transfer Bank;;Paid;31/07/2024 10:55
9c9efcf2-df62-43f0-8e47-0a9a520a8f68;T. Danang Dabukke;lukita30@cv.edu;RedDoorz near Sultan Mahmud Badaruddin Airport Palembang ;Palembang;05/05/2025;08/05/2025;3;3;504351;4539159;Crypto;0x091ee0cdf9d86c94269b7292ca9fea545d2e668e;Paid;03/02/2025 08:34
1d877bb7-2430-4959-92cf-6374f19e13c3;Talia Pangestu, S.Kom;malikpermata@cv.ponpes.id;OYO 2869 Ionia Homestay ;Palembang;20/03/2025;24/03/2025;4;3;1145226;13742712;Transfer Bank;;Pending;25/10/2024 21:43
0291467c-cf43-49eb-97b0-aa7d637cbcda;Nadia Waskita;ghanihastuti@gmail.com;Super OYO 1173 Hotel Shofa Marwah ;Palembang;03/09/2024;06/09/2024;3;1;1495517;4486551;Transfer Bank;;Paid;08/07/2024 06:46
d93d5301-5119-494c-b426-a19932296e95;Ani Widodo;permatacahyadi@yahoo.com;RedDoorz Syariah near Stasiun LRT Bumi Sriwijaya ;Palembang;25/08/2024;29/08/2024;4;1;997094;3988376;QRIS;;Pending;15/07/2024 05:12
59f73f7c-1565-4436-a4ba-cf9e2fd02ec4;Gawati Kuswandari;cornelia65@ud.or.id;Imara Hotel Palembang ;Palembang;25/01/2025;28/01/2025;3;1;1108574;3325722;Transfer Bank;;Pending;13/01/2025 04:34
c40eaaaf-fe95-4b6a-895a-9d85fbdaeae6;Ir. Usman Sihombing, S.E.I;nashiruddinghaliyati@pt.id;Azza Hotel by Horison ;Palembang;03/03/2025;05/03/2025;2;1;425491;850982;QRIS;;Paid;02/10/2024 00:00
6f595c61-4a6a-4c77-861f-f61674599501;drg. Lidya Rahayu, S.Pt;emangunsong@gmail.com;Alex Hostel 2 ;Palembang;09/05/2025;10/05/2025;1;1;1247318;1247318;Crypto;0xbb92c0a8ffdb6ef23e5fe70bbfeee884907f2d7a;Cancelled;06/12/2024 17:05
3ed4ba3f-9ebf-4f88-ae9a-3ba67523a658;Devi Halimah, M.Farm;samiahprayoga@ud.org;Dparagon Trikora ;Palembang;02/08/2024;05/08/2024;3;1;1211488;3634464;Crypto;0x8669abb8245480c8f91211ee34721e5b473fae1c;Paid;26/07/2024 13:57
8114931f-e2b0-475c-9452-855eed720979;Arta Tampubolon;xsamosir@yahoo.com;RedDoorz @ Jalan Jenderal Sudirman Palembang 2 ;Palembang;11/04/2025;13/04/2025;2;2;910046;3640184;Transfer Bank;;Pending;27/03/2025 18:44
f7508fe2-844d-458b-a06c-a0495033cb73;Sakti Wahyudin, M.TI.;simanjuntaklanggeng@gmail.com;Capital O 142 Hotel Al Furqon Syariah ;Palembang;04/10/2024;08/10/2024;4;3;1387982;16655784;QRIS;;Paid;14/07/2024 04:25
8e8b2d0e-cbb3-418c-98e8-c956c9f6f5e8;Cut Dinda Pratiwi, S.H.;cemplunkwacana@cv.biz.id;OYO 2177 Trikora Indah Residence ;Palembang;06/07/2024;10/07/2024;4;2;1238324;9906592;QRIS;;Pending;07/07/2024 09:00
de03961f-1550-417c-b6e0-611a7c9473ce;Ella Saefullah;bagyarahimah@yahoo.com;RedDoorz @ Jalan Sukabangun 2 Palembang ;Palembang;06/01/2025;07/01/2025;1;2;717467;1434934;Crypto;0xcb36373e02695cb5e676bcce142f9f2a735dba81;Pending;25/09/2024 21:29
6c4a543e-8cea-4f67-96c9-c5e2ad4ced78;Enteng Prasetyo;ekanatsir@gmail.com;Wisma Jasmine Syariah ;Palembang;23/04/2025;25/04/2025;2;3;640530;3843180;Transfer Bank;;Paid;30/08/2024 18:15
6418ce99-459a-43e5-a07a-abd0ccfce33e;Sutan Virman Pudjiastuti;jessicayuniar@hotmail.com;OYO 251 The Maximus Inn Hotel ;Palembang;12/01/2025;16/01/2025;4;3;327028;3924336;QRIS;;Paid;24/12/2024 17:15
965dfafd-968b-4f21-aa6e-f924809ba6da;Laila Maryati, M.M.;warsa52@gmail.com;Opi Indah Hotel ;Palembang;08/04/2025;11/04/2025;3;2;1281720;7690320;Transfer Bank;;Paid;12/11/2024 19:54
e4ad37e0-cb4a-40a4-884d-42217c3062d9;Gading Sinaga, S.Sos;taufik07@gmail.com;Grand Daira Hotel Palembang ;Palembang;06/07/2025;09/07/2025;3;3;788303;7094727;QRIS;;Paid;16/10/2024 09:54
889eeeca-c1b1-4f8d-8f42-8591073020c0;Dt. Ikhsan Yuliarti;rnarpati@ud.web.id;OYO Life 1299 Balcony Orange Homestay ;Palembang;29/08/2024;30/08/2024;1;3;1396880;4190640;QRIS;;Paid;05/08/2024 12:28
c977d983-93f1-47f0-a4e1-86feda33d008;R. Septi Hidayanto, S.Sos;jagaraga31@hotmail.com;OYO 1389 Hotel Carissima ;Palembang;18/02/2025;22/02/2025;4;3;1420447;17045364;Crypto;0x6196a12cb46d0df6097794e5b051680308c29d48;Pending;16/10/2024 06:39
467913f0-57c8-4932-bac6-f236b6c356a8;Viman Sihombing;nababannajwa@hotmail.com;Imara Hotel Palembang ;Palembang;17/06/2025;20/06/2025;3;3;1472893;13256037;Transfer Bank;;Pending;31/07/2024 23:51
dab40685-e2a4-4589-b7f1-1176e8a3d227;Sarah Tampubolon;anggrainiraden@ud.sch.id;Hotel Santika Premiere Bandara - Palembang ;Palembang;05/06/2025;06/06/2025;1;3;566031;1698093;QRIS;;Paid;21/10/2024 02:36
1f143122-e58e-425a-8a8a-404a7935100d;Karja Lazuardi;puspitapadmi@pt.or.id;RedDoorz near Palembang Square Mall 2 ;Palembang;09/03/2025;12/03/2025;3;3;751159;6760431;Crypto;0x9b5cc47b8b99212eaeb90fb642f90290a2096abc;Paid;17/10/2024 18:56
8d30f430-7ce0-481c-8c53-d28fbd3ea460;Salwa Puspita, S.H.;opanpudjiastuti@yahoo.com;RedDoorz Plus near Palembang Square Mall ;Palembang;26/07/2024;27/07/2024;1;3;544037;1632111;Transfer Bank;;Pending;18/07/2024 07:34
ef6d70a3-a549-46a0-a6ed-ecf4602ef419;Atma Pratiwi;balijanriyanti@ud.mil.id;Aryaduta Palembang ;Palembang;10/09/2024;11/09/2024;1;3;618928;1856784;Crypto;0x3ebd8fe6711c1e8e798c414734b060814578d904;Paid;26/08/2024 08:20
d178ea9b-925f-4763-b94d-3cd970d483d5;Tomi Utami;tasdiknasyidah@perum.mil;Algoritma Hotel ;Palembang;26/09/2024;28/09/2024;2;2;1188027;4752108;Crypto;0x345f780acd1a53b2f683dd3a71df73ee16673a87;Pending;17/07/2024 07:44
